Name,Value.gain,Value.bw,Value.constraint_gain_constraint,Value.constraint_pm_constraint,Value.LM1,Value.LM2,Value.LM3,Value.WM1,Value.WM2,Value.WM3,Value.Rb,Value.Vb
382,-0.569153636363636,-0.1555338,-31.30345,-16.9206459689391,3.54723121989338E-07,8.96548958772868E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
383,-0.551893272727273,-0.17436018,-30.35413,-20.3271018138405,3.54723121989338E-07,8.90535663637687E-07,6.85254716091663E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.616074885561431
384,-0.598824909090909,-0.12622652,-32.93537,-13.5312690184042,4.10474652126431E-07,1.24476737353154E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
385,-0.666167636363636,-0.07313248,-36.63922,-20.382234104089,5.14810414892528E-07,1.93924054134383E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,5.55431707169376E-06,2194.55566241353,0.708799225186819
386,-0.635673454545455,-0.09548324,-34.96204,-10.9242626392875,4.57866624289695E-07,1.15825445267076E-06,1.2826978415949E-06,9.74705278155888E-05,9.55120924159402E-05,6.6739221636223E-06,105.066228461579,0.700500761097799
387,-0.602668909090909,-0.12259258,-33.14679,-13.519046088885,4.10474652126431E-07,1.24315597713996E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.655797904321387
388,-0.488671636363636,-0.2583146,-26.87694,-24.7683762938123,2.7191150176099E-07,1.85907401178059E-07,4.93629678416968E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.644643597335363
389,-0.475651454545455,-0.2794634,-26.16083,-26.4618832604128,2.7191150176099E-07,1.41059788264506E-07,4.41112705792049E-07,9.74705278155888E-05,9.20812569495381E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
390,-0.560812181818182,-0.16387814,-30.84467,-17.0106867092058,3.47784003158223E-07,8.90535663637687E-07,8.47466738876054E-07,9.74705278155888E-05,9.55120924159402E-05,9.59591198082565E-06,105.066228461579,0.62266229467584
391,-0.656944545454545,-0.0801378,-36.13195,-11.9230981887197,5.14810414892528E-07,1.23531538586642E-06,1.2826978415949E-06,9.74705278155888E-05,9.27136973908494E-05,5.55431707169376E-06,327.60343817383,0.708799225186819
392,-0.638488909090909,-0.09352208,-35.11689,-10.879814655469,4.57866624289695E-07,1.15825445267076E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,6.6739221636223E-06,105.066228461579,0.708799225186819
393,-0.470540545454545,-0.2877982,-25.87973,-28.2753332844128,2.7191150176099E-07,1.41059788264506E-07,3.77505334809183E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.62266229467584
394,-0.599806363636364,-0.12534454,-32.98935,-13.5315146374822,4.10788028988886E-07,1.24476737353154E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
395,-0.626558909090909,-0.10246092,-34.46074,-12.6978305498638,4.57866624289695E-07,1.24315597713996E-06,1.08918119830822E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.688724193364027
396,-0.577028727272727,-0.14670864,-31.73658,-16.2641265448656,3.62042038620901E-07,1.13902784885204E-06,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
397,-0.689846545454545,-0.05706514,-37.94156,-21.9224889520247,5.9448531797899E-07,2.63446442308953E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,4.22073926610503E-06,3981.35236113993,0.678795970863178
398,-0.599770727272727,-0.12537762,-32.98739,-13.5366491897548,4.10788028988886E-07,1.24315597713996E-06,1.03659560900139E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
399,-0.573383272727273,-0.1511183,-31.53608,-16.7500423534917,3.62042038620901E-07,9.81041381007673E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
400,-0.667188363636364,-0.07270562,-36.69536,-21.671765388598,5.14810414892528E-07,2.63446442308953E-07,1.2826978415949E-06,9.74705278155888E-05,9.27136973908494E-05,5.55431707169376E-06,2715.31505579516,0.671533717862347
401,-0.578536909090909,-0.1452591,-31.81953,-14.962186836965,3.62042038620901E-07,1.00110015056809E-06,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.644643597335363
402,-0.605215272727273,-0.1203845,-33.28684,-12.7829804839676,4.10788028988886E-07,1.24315597713996E-06,1.08918119830822E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.656264841462184
403,-0.692314181818182,-0.05516416,-38.07728,-21.2467029139422,5.9448531797899E-07,4.39276523549031E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,4.22073926610503E-06,3981.35236113993,0.708799225186819
404,-0.488877636363636,-0.257942,-26.88827,-24.7960824691481,2.7191150176099E-07,1.85907401178059E-07,4.93629678416968E-07,9.74705278155888E-05,9.51276496430706E-05,1.07899110625032E-05,105.066228461579,0.644643597335363
405,-0.564018,-0.16104028,-31.02099,-17.2416958338795,3.62042038620901E-07,8.75955073783396E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.62266229467584
406,-0.508605454545454,-0.2275088,-27.9733,-24.5301112089107,3.2438739995621E-07,1.93924054134383E-07,5.10607102079887E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.641304387432982
407,-0.560553272727273,-0.16471896,-30.83043,-17.0578675640159,3.47784003158223E-07,8.96548958772868E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
408,-0.626055272727273,-0.10259036,-34.43304,-13.8338941390538,4.57866624289695E-07,1.12313419578353E-06,1.05267376335384E-06,9.74705278155888E-05,9.51276496430706E-05,6.6739221636223E-06,105.066228461579,0.700500761097799
409,-0.592628909090909,-0.13188342,-32.59459,-15.0919877595179,4.10474652126431E-07,1.13902784885204E-06,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
410,-0.771094,-0.01290336,-42.41017,-19.5200244342534,1.16250839473457E-06,4.54235567021846E-07,1.2826978415949E-06,9.74705278155888E-05,4.49753442567746E-06,9.78287698266748E-07,7109.71920221679,0.779924832636523
411,-0.641620727272727,-0.09115024,-35.28914,-10.6123026568997,4.57866624289695E-07,1.24315597713996E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,136.17572734222,0.708799225186819
412,-0.606793272727273,-0.11892334,-33.37363,-12.1113986906025,4.10788028988886E-07,1.23513980412098E-06,1.1401853819959E-06,9.74705278155888E-05,9.70330888044511E-05,9.59591198082565E-06,105.066228461579,0.655797904321387
413,-0.508127090909091,-0.227613,-27.94699,-24.9950894750226,3.2438739995621E-07,1.93924054134383E-07,4.93629678416968E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.644643597335363
414,-0.692155818181818,-0.05558504,-38.06857,-21.7019386794388,5.9448531797899E-07,2.63446442308953E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,4.22073926610503E-06,3981.35236113993,0.708799225186819
415,-0.496967454545455,-0.2437156,-27.33321,-25.16824407915,2.7191150176099E-07,2.63446442308953E-07,4.93629678416968E-07,9.74705278155888E-05,8.3464555782482E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
416,-0.641851272727273,-0.09083688,-35.30182,-12.1881161026497,4.57866624289695E-07,1.24315597713996E-06,1.2092744278634E-06,9.74705278155888E-05,9.27136973908494E-05,6.04791963619607E-06,293.028474806668,0.700500761097799
417,-0.565672,-0.15920954,-31.11196,-17.4895937601809,3.62042038620901E-07,7.5696251811738E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.641304387432982
418,-0.740468363636364,-0.0281475,-40.72576,-10.7216241501244,6.69874834687596E-07,1.23513980412098E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,9.78287698266748E-07,5735.16787601942,0.797403457512887
419,-0.510505454545455,-0.2259054,-28.0778,-22.3610633157412,3.02170132559478E-07,1.85907401178059E-07,5.78782850629977E-07,9.74705278155888E-05,9.55120924159402E-05,1.07899110625032E-05,105.066228461579,0.655797904321387
420,-0.655194181818182,-0.08134402,-36.03568,-11.6054309981203,5.14810414892528E-07,1.23299598485027E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,5.55431707169376E-06,293.028474806668,0.708799225186819
421,-0.483871090909091,-0.266301,-26.61291,-26.376712468939,2.7191150176099E-07,1.85907401178059E-07,4.41112705792049E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.641304387432982
422,-0.604318909090909,-0.1208162,-33.23754,-12.84650585555,4.10474652126431E-07,1.23531538586642E-06,1.08918119830822E-06,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.655797904321387
423,-0.566023818181818,-0.15877878,-31.13131,-17.4277351371592,3.62042038620901E-07,7.5696251811738E-07,8.47466738876054E-07,9.74705278155888E-05,9.61969140145072E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
424,-0.591755636363636,-0.13258902,-32.54656,-15.0006285295493,4.10788028988886E-07,1.00110015056809E-06,9.8921269284444E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
425,-0.603370181818182,-0.1220075,-33.18536,-13.3130289444606,4.10474652126431E-07,1.23513980412098E-06,1.05267376335384E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.656264841462184
426,-0.531692181818182,-0.19879808,-29.24307,-22.0049042987926,3.2438739995621E-07,4.54242826452648E-07,6.24057560333273E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
427,-0.619364181818182,-0.10777784,-34.06503,-12.1336682603791,4.10474652126431E-07,1.09782793404552E-06,1.1401853819959E-06,9.74705278155888E-05,9.63778304489418E-05,6.6739221636223E-06,105.066228461579,0.700500761097799
428,-0.494383272727273,-0.248739,-27.19108,-25.1713501149806,2.7191150176099E-07,2.63446442308953E-07,4.93629678416968E-07,9.74705278155888E-05,8.91927602440567E-05,1.02087069393529E-05,105.066228461579,0.641304387432982
429,-0.561752727272727,-0.16304398,-30.8964,-17.289830801794,3.47784003158223E-07,7.52862291227311E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
430,-0.660734181818182,-0.07759208,-36.34038,-21.0932969784332,5.06644193584066E-07,1.85907401178059E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,5.55431707169376E-06,2157.48173067053,0.678795970863178
431,-0.645816363636364,-0.08806116,-35.5199,-11.134011897519,4.57866624289695E-07,1.24315597713996E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,279.04386477687,0.708799225186819
432,-0.636148545454545,-0.09515088,-34.98817,-11.5323537432172,4.57866624289695E-07,1.14818493067914E-06,1.2092744278634E-06,9.74705278155888E-05,9.63778304489418E-05,6.04791963619607E-06,105.066228461579,0.708799225186819
433,-0.479611090909091,-0.2734738,-26.37861,-26.8695841977924,2.7191150176099E-07,1.58509414969234E-07,4.41112705792049E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,137.640170244453,0.62266229467584
434,-0.562913272727273,-0.16184962,-30.96023,-17.2594499800645,3.47784003158223E-07,7.5696251811738E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
435,-0.585414909090909,-0.13794876,-32.19782,-14.8465000228054,3.96516795518782E-07,8.90535663637687E-07,1.01370306854039E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.641304387432982
436,-0.499861272727273,-0.2392644,-27.49237,-26.6512016401689,2.7191150176099E-07,1.94356366391708E-07,5.10607102079887E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,327.60343817383,0.62266229467584
437,-0.612105818181818,-0.11396142,-33.66582,-11.9056731664342,4.10788028988886E-07,1.24315597713996E-06,1.15606267343377E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.671533717862347
438,-0.543673090909091,-0.18391892,-29.90202,-20.8391571853283,3.47784003158223E-07,5.40162883960507E-07,6.85254716091663E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.634215684208656
439,-0.607590727272727,-0.1181364,-33.41749,-11.9547701946339,4.10788028988886E-07,1.23531538586642E-06,1.15606267343377E-06,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.655797904321387
440,-0.345702181818182,-0.5334976,-19.01362,-33.6675131472049,1.44761415963215E-07,1.93924054134383E-07,3.77505334809183E-07,9.74705278155888E-05,9.63778304489418E-05,2.67842704669325E-05,105.066228461579,0.46662621652784
441,-0.535416181818182,-0.19382096,-29.44789,-22.0457456870695,3.2438739995621E-07,5.40162883960507E-07,6.24057560333273E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.644643597335363
442,-0.594239272727273,-0.13043512,-32.68316,-14.7003814291973,4.10788028988886E-07,1.09782793404552E-06,9.8921269284444E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
443,-0.591212363636364,-0.13342288,-32.51668,-14.8354431981342,3.96516795518782E-07,1.15825445267076E-06,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
444,-0.675958181818182,-0.06709678,-37.1777,-20.6115781253096,5.14810414892528E-07,1.85907401178059E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,4.22073926610503E-06,2721.99026758748,0.708799225186819
445,-0.589668181818182,-0.13454164,-32.43175,-15.5699358002095,4.10788028988886E-07,9.81041381007673E-07,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
446,-0.513415272727273,-0.2215786,-28.23784,-21.8287080976634,3.02170132559478E-07,2.63446442308953E-07,6.24057560333273E-07,9.74705278155888E-05,9.51276496430706E-05,1.07899110625032E-05,105.066228461579,0.641304387432982
447,-0.635961818181818,-0.095329,-34.9779,-11.5103565409287,4.57866624289695E-07,1.23531538586642E-06,1.2092744278634E-06,9.74705278155888E-05,9.27136973908494E-05,6.04791963619607E-06,105.066228461579,0.700500761097799
448,-0.563322909090909,-0.16155812,-30.98276,-17.4656727452899,3.54723121989338E-07,7.5696251811738E-07,8.47466738876054E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.641304387432982
449,-0.438430545454545,-0.3442168,-24.11368,-31.9956457845734,2.3236442423096E-07,1.85907401178059E-07,2.96122956834743E-07,9.74705278155888E-05,8.91927602440567E-05,1.07899110625032E-05,105.066228461579,0.58421347999936
450,-0.676072181818182,-0.06679354,-37.18397,-20.6437222396059,5.14810414892528E-07,1.93924054134383E-07,1.2826978415949E-06,9.74705278155888E-05,8.54250086296184E-05,4.22073926610503E-06,2715.31505579516,0.708799225186819
451,-0.658074727272727,-0.07890618,-36.19411,-21.4240282076233,5.14810414892528E-07,1.85907401178059E-07,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,5.55431707169376E-06,2157.48173067053,0.655797904321387
452,-0.481228181818182,-0.2702544,-26.46755,-26.0132127062927,2.7191150176099E-07,1.41059788264506E-07,4.41112705792049E-07,9.74705278155888E-05,9.63778304489418E-05,1.02087069393529E-05,105.066228461579,0.641304387432982
453,-0.487670181818182,-0.2599854,-26.82186,-24.8094714835819,2.7191150176099E-07,1.85907401178059E-07,4.93629678416968E-07,9.74705278155888E-05,9.63778304489418E-05,1.07899110625032E-05,105.066228461579,0.641304387432982
454,-0.524939454545455,-0.2073206,-28.87167,-22.5090974541309,3.2438739995621E-07,4.22955262095205E-07,6.24057560333273E-07,9.74705278155888E-05,9.20812569495381E-05,1.07899110625032E-05,105.066228461579,0.62266229467584
455,-0.593795818181818,-0.1307509,-32.65877,-15.0647720445002,4.10788028988886E-07,1.14818493067914E-06,9.55735582742182E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.644643597335363
456,-0.631227454545454,-0.09907612,-34.71751,-12.3677246060413,4.57866624289695E-07,1.15825445267076E-06,1.15606267343377E-06,9.74705278155888E-05,9.55120924159402E-05,6.6739221636223E-06,105.066228461579,0.700500761097799
457,-0.532001090909091,-0.1981756,-29.26006,-22.246467300895,3.2438739995621E-07,4.54242826452648E-07,6.24057560333273E-07,9.74705278155888E-05,9.27136973908494E-05,1.02087069393529E-05,105.066228461579,0.641304387432982
458,-0.680385636363636,-0.06330298,-37.42121,-20.4711497124607,5.9448531797899E-07,2.63446442308953E-07,1.2826978415949E-06,9.74705278155888E-05,8.54250086296184E-05,4.22073926610503E-06,2721.99026758748,0.700500761097799
459,-0.625168727272727,-0.10345388,-34.38428,-13.613363714967,4.57866624289695E-07,1.23513980412098E-06,1.03659560900139E-06,9.74705278155888E-05,9.33236799796706E-05,6.04791963619607E-06,105.066228461579,0.688724193364027
460,-0.542709636363636,-0.18506492,-29.84903,-21.9743596836399,3.47784003158223E-07,7.07082740986846E-07,6.24057560333273E-07,9.74705278155888E-05,9.63778304489418E-05,9.59591198082565E-06,105.066228461579,0.62266229467584
461,-0.635601818181818,-0.09555844,-34.9581,-10.8503376341045,4.57866624289695E-07,1.16603994161766E-06,1.2826978415949E-06,9.74705278155888E-05,9.63778304489418E-05,6.6739221636223E-06,105.066228461579,0.700500761097799
